,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6
7,0.004912916,0.004706957,0.0039338597,0.0029255817,0.0020049431,0.0013211357,0.0008638751,0.000567815,0.000383786,0.000264666,0.0001871414,0.0001359964,9.94366E-005,7.46422E-005,0.000056807,4.44811E-005,3.38141E-005,2.65173E-005,2.11587E-005,1.66456E-005,1.36146E-005,1.10883E-005,8.9845E-006,7.3768E-006,5.9506E-006,4.8775E-006,4.2247E-006,3.3771E-006,2.9202E-006,2.4364E-006,2.1598E-006,1.7558E-006,1.4042E-006,1.3235E-006,1.0403E-006,9.118E-007,8.022E-007,0.000000716,6.207E-007,5.729E-007,4.794E-007,3.538E-007,3.959E-007,0.000000358,2.544E-007,2.389E-007,2.533E-007,1.841E-007,1.855E-007,0.000000158,1.254E-007,1.273E-007,1.108E-007,9.73E-008,9.84E-008,7.64E-008,7.55E-008,7.65E-008,5.68E-008,0.000000059,3.65E-008
6,0.0066501509,0.0065746314,0.0059778247,0.0050333773,0.0039810269,0.0030330643,0.0022792887,0.0017156379,0.0012994514,0.0009900239,0.0007741915,0.0006076347,0.0004921801,0.0003971693,0.0003188744,0.0002629695,0.0002183114,0.0001810926,0.0001533552,0.0001270051,0.0001072252,9.02596E-005,7.68731E-005,6.76584E-005,5.70441E-005,0.000048249,4.25301E-005,3.72596E-005,3.10263E-005,2.68409E-005,2.40223E-005,2.08439E-005,1.85861E-005,1.63561E-005,1.42919E-005,1.24651E-005,0.000011234,9.6699E-006,9.2496E-006,7.9992E-006,6.8817E-006,6.3733E-006,5.5568E-006,5.1674E-006,4.8429E-006,4.0861E-006,3.9324E-006,3.3786E-006,3.0269E-006,2.8433E-006,2.6944E-006,2.2648E-006,2.2102E-006,2.0199E-006,1.8458E-006,1.6664E-006,1.6612E-006,1.4968E-006,1.3606E-006,1.1391E-006,1.1726E-006
8i_obs,9.83E-008,4.49E-008,1.317E-007,1.556E-007,7.66E-008,0.000000392,2.1217E-006,4.3996E-006,7.3922E-006,9.9328E-006,1.10557E-005,1.14967E-005,1.13687E-005,0.000010244,1.00834E-005,0.000008904,7.8082E-006,6.9133E-006,6.1252E-006,5.2671E-006,4.4772E-006,3.7372E-006,3.5393E-006,2.8018E-006,2.4537E-006,2.1398E-006,1.9392E-006,1.7013E-006,1.3972E-006,1.2794E-006,1.0049E-006,9.388E-007,7.741E-007,6.789E-007,0.00000059,5.672E-007,4.388E-007,3.809E-007,0.000000328,3.254E-007,2.763E-007,0.00000026,2.334E-007,2.034E-007,1.754E-007,1.323E-007,1.357E-007,1.286E-007,1.137E-007,9.43E-008,0.000000089,9.09E-008,8.16E-008,7.98E-008,5.36E-008,6.21E-008,5.45E-008,4.57E-008,5.15E-008,3.37E-008,3.81E-008
8i7trans,0.0017379198,0.0025133129,0.0029214871,0.0035236017,0.0037422645,0.0035692737,0.0030881141,0.0025895199,0.0021258444,0.0017150347,0.0013778676,0.0011066596,0.0008881491,0.0007158676,0.0005765725,0.0004657597,0.0003820427,0.0003117691,0.000262065,0.000216888,0.0001744897,0.0001498803,0.000120414,9.99308E-005,8.39242E-005,7.06154E-005,6.01977E-005,4.99167E-005,4.31698E-005,3.59998E-005,3.13776E-005,2.65055E-005,2.36501E-005,1.96271E-005,1.72923E-005,1.48378E-005,1.30001E-005,1.13024E-005,9.7257E-006,8.6852E-006,7.3031E-006,6.4531E-006,6.1525E-006,5.2697E-006,0.000004452,4.0913E-006,3.6367E-006,3.3319E-006,2.8868E-006,2.6184E-006,2.2745E-006,0.000002044,1.8468E-006,1.8059E-006,1.5298E-006,1.3823E-006,1.2748E-006,1.1236E-006,1.0713E-006,8.918E-007,8.437E-007
8o_obs,2.457E-007,3.05292E-005,0.0002487755,0.0004251757,0.0004875781,0.0004354778,0.0003506398,0.0002700925,0.000202622,0.0001515059,0.0001146474,8.74113E-005,6.82258E-005,5.22195E-005,4.14794E-005,3.22399E-005,2.57157E-005,2.01106E-005,1.62911E-005,1.33948E-005,1.08979E-005,0.000008982,7.1886E-006,0.00000614,5.0496E-006,0.000004124,3.5317E-006,2.9495E-006,2.3178E-006,2.1054E-006,0.000001689,1.4169E-006,1.2528E-006,1.0453E-006,9.602E-007,8.409E-007,7.507E-007,6.307E-007,5.174E-007,4.799E-007,4.624E-007,3.635E-007,3.206E-007,2.717E-007,2.536E-007,1.895E-007,2.038E-007,2.005E-007,0.000000151,1.359E-007,1.354E-007,0.000000117,7.65E-008,1.025E-007,8.76E-008,5.73E-008,7.45E-008,5.88E-008,7.91E-008,4.74E-008,4.51E-008
8o7trans,0.0017379198,0.0021003093,0.0025125786,0.0030532204,0.0030530304,0.0026497469,0.0020773209,0.001578763,0.0011821322,0.0008850637,0.0006671713,0.0005058461,0.000394004,0.0002996386,0.000234344,0.0001900386,0.000147675,0.0001229261,9.58372E-005,8.26736E-005,6.26263E-005,0.000052214,4.26379E-005,3.50126E-005,0.000029115,2.43307E-005,2.05532E-005,1.71493E-005,1.43826E-005,1.19951E-005,1.04839E-005,8.6751E-006,7.8181E-006,6.3815E-006,5.6694E-006,0.000004889,4.2143E-006,3.7171E-006,3.1055E-006,2.7504E-006,2.3399E-006,2.0554E-006,2.0013E-006,1.6831E-006,1.4204E-006,1.3364E-006,1.1793E-006,1.0764E-006,0.000000913,8.214E-007,7.272E-007,6.557E-007,5.576E-007,5.946E-007,5.034E-007,4.578E-007,4.143E-007,3.707E-007,3.388E-007,2.759E-007,0.000000242
