0,0.9357098144,0.9357345773,0.9357036792,0.9355253777,0.9351752149,0.9347316538,0.9341038833,0.9334648434,0.9328638415,0.9320793332,0.9314125051,0.9307299763,0.9299139379,0.9292066985,0.9283394689,0.9273255415,0.9265856145,0.9254000499,0.9244732433,0.9234986045,0.9222348329
1,0.0087163837,0.0093108512,0.0089451853,0.0090721958,0.0097855827,0.0107798446,0.0119139814,0.0130917182,0.0143491801,0.0157061358,0.0169035599,0.0179556322,0.0190352301,0.0198470235,0.0208341857,0.0219389147,0.0225174407,0.0236449008,0.0244187972,0.0252864652,0.0263249891
2,0.0401668425,0.0401265282,0.0397390412,0.0387052613,0.0372368468,0.0355128532,0.0335075116,0.0316197572,0.0296863586,0.0279026596,0.0264023042,0.0252016723,0.0243094803,0.0237857328,0.0233464855,0.0231914943,0.0232888323,0.0235336153,0.0238265943,0.0242643541,0.0247919426
3,0.0038491192,0.004485665,0.0039099631,0.0042657348,0.0048094993,0.0056188679,0.0065535154,0.0075631055,0.0087314408,0.0098912768,0.0110073691,0.0120949088,0.0130306282,0.013847069,0.0145666278,0.0151040312,0.015652618,0.0160696335,0.0163439448,0.0166184329,0.0167693662
4,0.0021363969,0.0025718502,0.0028820212,0.0031918213,0.0035788158,0.0044179264,0.0051887898,0.0060292342,0.006858011,0.007498042,0.0080543894,0.0083882543,0.0086334072,0.0088337337,0.0087493156,0.0086898012,0.0085697682,0.0083094554,0.0081237362,0.007845377,0.0075685252
5,0.002769962,0.0028781261,0.002827918,0.0031516812,0.0037257382,0.0044410795,0.00474971,0.0049771924,0.0049776824,0.0048463556,0.004555388,0.0042901677,0.0039590722,0.0037738521,0.003402649,0.0031231432,0.0028584615,0.0025850145,0.0023819484,0.0021659556,0.0019448008
6,0.0017374841,0.0025711879,0.0029086157,0.0035471193,0.0037853862,0.0035902995,0.0031056877,0.00263113,0.002145484,0.0017699671,0.0014551922,0.001204621,0.0010041979,0.0008312415,0.0006972403,0.0005827269,0.0004925498,0.0004194084,0.0003592963,0.0003018416,0.0002512376
7,0.0049139971,0.0047046692,0.0039314948,0.0029299074,0.0020033589,0.0013127753,0.0008685668,0.0005720769,0.0003863545,0.0002550741,0.0001917483,0.000134276,0.0001002349,7.3706695914E-005,5.5115268479E-005,0.000044347,3.3559120669E-005,2.9568324453E-005,2.1497323097E-005,1.7321856455E-005,1.3149862742E-005
